animal_id,lrid,tag,rfid,nlis,draft,sex,dob,sire,dam,weaned,tag_sorter,esi,overall_adg,current_adg,last_weight,last_weight_date,animal_group,modified
3804,0,17317,9.64001E+14,,,Female,00:00.0,,15008,0,17317,,0.13,0.83,91.2,46:31.4,,22:00.4
3805,0,OR1133,9.64001E+14,,,Wether,00:00.0,,15008,0,OR                          1133,,0.12,0.36,85,28:05.6,,47:56.7
3806,0,OR1042,9.64001E+14,,,Wether,00:00.0,,15127,0,OR                          1042,,0.11,0.2,97,57:43.3,,47:52.6
3807,0,OR0815,9.64001E+14,,,Wether,00:00.0,,15134,0,OR                           815,,0.14,0.45,101,30:38.9,,47:42.2
3808,0,OR1035,9.64001E+14,,,Wether,00:00.0,,15134,0,OR                          1035,,0.13,0.04,99,23:41.1,,47:52.1
3809,0,OR0904,9.64001E+14,,,Wether,00:00.0,,15064,0,OR                           904,,0.11,0.37,95,37:48.7,,47:46.1
3810,0,OR1083,9.64001E+14,,,Wether,00:00.0,,13029,0,OR                          1083,,0.13,0.05,103,07:18.7,,47:54.3
3811,0,OR1130,9.64001E+14,,,Wether,00:00.0,,15086,0,OR                          1130,,0.15,0.03,110,25:29.9,,47:56.4
3812,0,17028,9.64001E+14,,,Female,00:00.0,,15086,0,17028,,0.09,-0.03,96,39:05.4,16th BRD GRP,09:27.9
3813,0,OR0868,9.64001E+14,,,Wether,00:00.0,,15047,0,OR                           868,,0.13,0.32,90,15:22.4,,47:44.6
3814,0,OR0960,9.64001E+14,,,Wether,00:00.0,,15047,0,OR                           960,,0.12,-0.52,95.6,13:43.6,,47:48.8
3815,0,OR1029,9.64001E+14,,,Wether,00:00.0,,15009,0,OR                          1029,,0.14,0,102,11:09.1,,47:51.9
3816,0,17491,9.64001E+14,,,Female,00:00.0,,15009,0,17491,,0.04,-0.01,122,42:23.9,.,51:42.9
3817,0,17001,9.64001E+14,,,Female,00:00.0,,15005,0,17001,,0.04,0.02,136,35:17.5,.,54:51.1
3818,0,OR0995,9.64001E+14,,,Wether,00:00.0,,15005,0,OR                           995,,0.15,-0.35,96.8,24:47.8,,47:50.3
3819,0,17322,9.64001E+14,,,Female,00:00.0,,13087,0,17322,,0.04,-0.03,120,36:32.0,.,10:04.1
3820,0,17134,9.64001E+14,,,Female,00:00.0,,15070,0,17134,,0.06,0.09,162,25:44.5,.,40:27.4
3821,0,17008,9.64001E+14,,,Female,00:00.0,,15070,0,17008,,0.07,0.04,118,24:34.3,4th BRD GRP,15:00.3
3822,0,OR0975,9.64001E+14,,,Wether,00:00.0,,15078,0,OR                           975,,0.14,0.24,106,29:19.5,,47:49.5
3823,0,OR0930,9.64001E+14,,,Wether,00:00.0,,15078,0,OR                           930,,0.13,0.12,95.2,09:42.1,,47:47.4
3824,0,OR0934,9.64001E+14,,,Wether,00:00.0,,15042,0,OR                           934,,0.13,-0.13,100,45:23.5,,47:47.5
3825,0,17044,9.64001E+14,,,Female,00:00.0,,15042,0,17044,,0.06,0.19,165,12:45.8,.,37:08.2
3826,0,OR0937,9.64001E+14,,,Wether,00:00.0,,15109,0,OR                           937,,0.1,0.25,79.6,11:40.8,,47:47.6
3827,0,17027,9.64001E+14,,,Female,00:00.0,,15109,0,17027,,0.05,0,125,16:26.5,.,55:58.1
3828,0,17038,9.64001E+14,,,Female,00:00.0,,15053,0,17038,,0.12,0.15,84.6,17:52.4,,32:29.8
3829,0,OR0865,9.64001E+14,,,Wether,00:00.0,,15053,0,OR                           865,,0.15,0.03,104,12:58.7,,47:44.5
3830,0,OR1009,9.64001E+14,,,Wether,00:00.0,,15059,0,OR                          1009,,0.15,-0.03,104,26:34.0,,47:50.9
3831,0,OR1090,9.64001E+14,,,Wether,00:00.0,,15059,0,OR                          1090,,0.14,-0.07,103,39:23.4,,47:54.6
3832,0,OR1131,9.64001E+14,,,Wether,00:00.0,,15028,0,OR                          1131,,0.11,0.45,97.2,35:29.1,,47:56.6
3833,0,15028DEAD,9.64001E+14,,,Wether,00:00.0,,15028,0,                           15028DEAD,,,,,,,47:06.9
3834,0,OR0895,9.64001E+14,,,Wether,00:00.0,,15024,0,OR                           895,,0.13,-0.38,101,18:49.0,,47:45.8
3835,0,OR0866,9.64001E+14,,,Wether,00:00.0,,15024,0,OR                           866,,0.13,0,103,35:15.2,,47:44.5
3836,0,OR0876,9.64001E+14,,,Wether,00:00.0,,15038,0,OR                           876,,0.14,0.19,106,26:35.8,,47:45.0
3837,0,OR0896,9.64001E+14,,,Wether,00:00.0,,15038,0,OR                           896,,0.11,0.38,85,13:23.5,,47:45.8
3838,0,OR1013,9.64001E+14,,,Wether,00:00.0,,15034,0,OR                          1013,,0.11,0.23,80,27:17.4,,47:51.1
3839,0,17318,9.64001E+14,,,Female,00:00.0,,15034,0,17318,,0.1,-0.03,78.2,03:36.9,,32:30.8
3840,0,17113,9.64001E+14,,,Female,00:00.0,,12105,0,17113,,0.05,0.01,139,26:24.3,.,57:57.4
3841,0,17085,9.64001E+14,,,Female,00:00.0,,12105,0,17085,,0.11,0.38,131,04:20.1,11th BRD GRP,19:54.7
3842,0,17132,9.64001E+14,,,Female,00:00.0,,15001,0,17132,,0.04,-0.02,115,44:11.2,.,14:08.3
3843,0,OR0846,9.64001E+14,,,Wether,00:00.0,,15001,0,OR                           846,,0.16,0.05,106,17:40.0,,47:43.5
3844,0,OR1095,9.64001E+14,,,Wether,00:00.0,,15013,0,OR                          1095,,0.13,-0.18,106,07:17.9,,47:54.8
3845,0,OR1110,9.64001E+14,,,Wether,00:00.0,,13023,0,OR                          1110,,0.16,0.1,111,36:38.7,,47:55.5
3846,0,OR1005,9.64001E+14,,,Wether,00:00.0,,13023,0,OR                          1005,,0.1,1.7,83.6,39:40.4,,47:50.8
3847,0,14109SDEAD,9.64001E+14,,,Wether,00:00.0,,14109,0,                           14109SDEAD,,0.36,0.25,74,44:59.2,,47:05.3
3848,0,OR0814,9.64001E+14,,,Wether,00:00.0,,12047,0,OR                           814,,0.18,0.18,116,16:38.1,,47:42.1
3849,0,OR0964,9.64001E+14,,,Wether,00:00.0,,12047,0,OR                           964,,0.14,0.52,99.6,54:44.3,,47:49.0
3850,0,OR1017,9.64001E+14,,,Wether,00:00.0,,13034,0,OR                          1017,,0.11,0.19,79.4,52:25.4,,47:51.3
3851,0,OR0921,9.64001E+14,,,Wether,00:00.0,,13034,0,OR                           921,,0.15,-0.62,107,33:02.3,,47:47.0
3852,0,11021DEAD,9.64001E+14,,,Wether,00:00.0,,11021,0,                           11021DEAD,,,,,,,46:59.5
3853,0,OR1068,9.64001E+14,,,Wether,00:00.0,,11021,0,OR                          1068,,0.16,-0.15,99.8,10:17.1,,47:53.6
3854,0,OR0860,9.64001E+14,,,Wether,00:00.0,,13083,0,OR                           860,,0.14,-0.5,103,44:03.2,,47:44.3
3855,0,17180,9.64001E+14,,,Female,00:00.0,,13083,0,17180,,0.04,-0.07,119,00:45.3,.,58:44.7
3856,0,OR0951,9.64001E+14,,,Wether,00:00.0,,12099,0,OR                           951,,0.14,-1,109,09:05.2,,47:48.4
3857,0,OR1129,9.64001E+14,,,Wether,00:00.0,,12099,0,OR                          1129,,0.13,0.31,102,39:52.4,,47:56.3
3858,0,OR0818,9.64001E+14,,,Wether,00:00.0,,12042,0,OR                           818,,0.13,0,108,11:33.3,,47:42.2
3859,0,17123,9.64001E+14,,,Female,00:00.0,,12042,0,17123,,0.11,0.09,88,35:08.9,,53:57.2
3860,0,12117SA,9.64001E+14,,,Wether,00:00.0,,12117,0,                           12117SA,,0.07,0.07,153,48:39.8,,47:01.4
3861,0,17187,9.64001E+14,,,Female,00:00.0,,12033,0,17187,,0.12,0.23,84,49:34.3,,32:36.2
3862,0,17079,9.64001E+14,,,Female,00:00.0,,12107,0,17079,,0.04,0.01,126,33:56.9,.,43:46.5
3863,0,17015,9.64001E+14,,,Female,00:00.0,,12107,0,17015,,0.11,0.09,85,02:21.0,,45:46.0
3864,0,17212,9.64001E+14,,,Female,00:00.0,,15137,0,17212,,0.07,0.08,177,48:56.4,15th BRD GRP,56:01.0
3865,0,17285,9.64001E+14,,,Female,00:00.0,,15033,0,17285,,0.04,-0.05,122,56:53.1,.,08:13.7
3866,0,17025,9.64001E+14,,,Female,00:00.0,,15033,0,17025,,0.12,0.25,89,29:22.0,,45:46.8
3867,0,OR0834,9.64001E+14,,,Wether,00:00.0,,12033,0,OR                           834,,0.14,-0.05,102,02:43.0,,47:43.0
3868,0,17259,9.64001E+14,,,Female,00:00.0,,12033,0,17259,,0.12,0.13,92.6,05:22.0,,45:55.1
3869,0,17099,9.64001E+14,,,Female,00:00.0,,15164,0,17099,,0.05,-0.02,162,39:29.1,.,10:26.7
3870,0,17071,9.64001E+14,,,Female,00:00.0,,15076,0,17071,,0.04,-0.02,124,16:56.1,.,15:04.2
3871,0,17290,9.64001E+14,,,Female,00:00.0,,15076,0,17290,,0.04,-0.01,110,45:22.9,.,56:35.5
3872,0,17050,9.64001E+14,,,Female,00:00.0,,15095,0,17050,,0.04,0.02,115,28:16.1,.,50:43.1
3873,0,17083,9.64001E+14,,,Female,00:00.0,,15095,0,17083,,0.06,0.13,125,46:15.0,9th BRD GRP,41:41.6
3874,0,OR0941,9.64001E+14,,,Wether,00:00.0,,15144,0,OR                           941,,0.14,-0.14,105,31:52.2,,47:47.8
3875,0,OR0920,9.64001E+14,,,Wether,00:00.0,,15144,0,OR                           920,,0.17,0.13,111,18:57.8,,47:46.9
3876,0,OR0899,9.64001E+14,,,Wether,00:00.0,,15044,0,OR                           899,,0.15,0.03,101,37:24.7,,47:45.9
3877,0,OR0909,9.64001E+14,,,Wether,00:00.0,,15044,0,OR                           909,,0.13,-0.1,97,22:50.0,,47:46.4
3878,0,OR0871,9.64001E+14,,,Wether,00:00.0,,15104,0,OR                           871,,0.13,0.34,96.6,36:00.1,,47:44.7
3879,0,OR0905,9.64001E+14,,,Wether,00:00.0,,15104,0,OR                           905,,0.13,0.28,96,41:27.7,,47:46.2
3880,0,17301,9.64001E+14,,,Female,00:00.0,,15032,0,17301,,0.02,-0.3,69,36:04.6,.,41:06.9
3881,0,OR1010,9.64001E+14,,,Wether,00:00.0,,15032,0,OR                          1010,,0.14,-0.52,96.8,51:08.7,,47:51.0
3882,0,17312,9.64001E+14,,,Female,00:00.0,,15149,0,17312,,0.04,-0.02,119,40:59.2,.,37:43.3
3883,0,OR0907,9.64001E+14,,,Wether,00:00.0,,15050,0,OR                           907,,0.13,0.19,98.2,26:23.1,,47:46.3
3884,0,OR0901,9.64001E+14,,,Wether,00:00.0,,15050,0,OR                           901,,0.13,0.48,100,26:57.2,,47:46.0
3885,0,17147,9.64001E+14,,,Female,00:00.0,,12022,0,17147,,0.11,0.62,84,32:08.6,,45:49.5
3886,0,17049,9.64001E+14,,,Female,00:00.0,,12022,0,17049,,0.13,0.11,90,17:37.4,,45:47.4
3887,0,OR0957,9.64001E+14,,,Wether,00:00.0,,12022,0,OR                           957,,0.14,-0.2,96.4,20:35.8,,47:48.7
3888,0,OR1112,9.64001E+14,,,Wether,00:00.0,,13085,0,OR                          1112,,0.13,0.42,85,25:49.2,,47:55.6
3889,0,OR0870,9.64001E+14,,,Wether,00:00.0,,13085,0,OR                           870,,0.14,0.26,107,31:34.3,,26:57.0
3890,0,17129,9.64001E+14,,,Female,00:00.0,,13085,0,17129,,0.04,-0.03,117,25:23.6,.,58:52.9
3891,0,17236,9.64001E+14,,,Female,00:00.0,,15130,0,17236,,0.05,-0.04,114,43:37.5,.,55:29.8
3893,0,OR0845,9.64001E+14,,,Wether,00:00.0,,15132,0,OR                           845,,0.15,0.03,104,16:07.5,,47:43.5
3894,0,17018,9.64001E+14,,,Female,00:00.0,,15132,0,17018,,0.05,0,132,35:22.6,.,07:42.2
3895,0,OR1066,9.64001E+14,,,Wether,00:00.0,,14049,0,OR                          1066,,0.13,0.36,95.8,58:28.1,,47:53.6
3896,0,17078,9.64001E+14,,,Female,00:00.0,,14049,0,17078,,0.12,0.18,88.2,26:10.6,,32:35.0
3897,0,OR1058,9.64001E+14,,,Wether,00:00.0,,14051,0,OR                          1058,,0.16,0.13,114,22:22.7,,33:04.6
3898,0,17128,9.64001E+14,,,Female,00:00.0,,14051,0,17128,,0.12,0.43,92.4,31:10.3,,45:49.1
3899,0,OR1089,9.64001E+14,,,Wether,00:00.0,,15117,0,OR                          1089,,0.11,0.27,95,22:52.0,,47:54.6
3900,0,17196,9.64001E+14,,,Female,00:00.0,,13086,0,17196,,0.13,0.17,88,36:36.0,.,31:04.6
3901,0,OR0844,9.64001E+14,,,Wether,00:00.0,,13086,0,OR                           844,,0.14,0,104,38:13.4,,47:43.4
3902,0,OR0867,9.64001E+14,,,Wether,00:00.0,,13086,0,OR                           867,,0.15,-0.1,103,10:12.9,,47:44.6
3903,0,17063,9.64001E+14,,,Female,00:00.0,,12120,0,17063,,0.04,0.33,124,54:10.9,.,22:32.0
3904,0,17093,9.64001E+14,,,Female,00:00.0,,12120,0,17093,,0.05,0.01,130,08:01.3,.,06:03.3
3905,0,OR0880,9.64001E+14,,,Wether,00:00.0,,14046,0,OR                           880,,0.14,0.16,98,13:53.1,,27:39.8
3906,0,17059,9.64001E+14,,,Female,00:00.0,,14046,0,17059,,0.04,-0.06,122,07:10.9,.,41:24.0
3907,0,17225,9.64001E+14,,,Female,00:00.0,,14124,0,17225,,0.14,0.42,111,36:20.1,,32:44.8
3908,0,OR0928,9.64001E+14,,,Wether,00:00.0,,12026,0,OR                           928,,0.15,0.05,108,05:59.4,,47:47.3
3909,0,OR0879,9.64001E+14,,,Wether,00:00.0,,12076,0,OR                           879,,0.13,0.13,98.8,14:28.3,,27:27.3
3910,0,OR0913,9.64001E+14,,,Wether,00:00.0,,13006,0,OR                           913,,0.14,0.03,105,45:02.0,,47:46.6
3911,0,OR0811,9.64001E+14,,,Wether,00:00.0,,13006,0,OR                           811,,0.16,0.05,116,04:35.2,,47:42.0
3912,0,17286,9.64001E+14,,,Female,00:00.0,,12039,0,17286,,0.09,0.13,122,34:56.4,13th BRD GRP,37:11.1
3913,0,OR0958,9.64001E+14,,,Wether,00:00.0,,14040,0,OR                           958,,0.17,0.08,115,40:27.5,,47:48.7
3914,0,OR0874,9.64001E+14,,,Wether,00:00.0,,14040,0,OR                           874,,0.13,-0.03,107,53:17.3,,47:44.9
3915,0,OR0823,9.64001E+14,,,Wether,00:00.0,,12086,0,OR                           823,,0.15,0,107,57:53.8,,47:42.4
3916,0,17120,9.64001E+14,,,Female,00:00.0,,12086,0,17120,,0.04,-0.02,121,50:25.4,.,25:22.9
3917,0,OR0993,9.64001E+14,,,Wether,00:00.0,,11034,0,OR                           993,,0.13,0.74,96.2,50:14.0,,47:50.2
3918,0,OR0939,9.64001E+14,,,Wether,00:00.0,,11034,0,OR                           939,,0.13,0.14,96.8,06:02.2,,47:47.7
3919,0,OR1044,9.64001E+14,,,Wether,00:00.0,,11026,0,OR                          1044,,0.15,0.05,107,58:20.5,,47:52.6
3920,0,OR1028,9.64001E+14,,,Wether,00:00.0,,14018,0,OR                          1028,,0.15,0.05,110,35:01.0,,47:51.8
3921,0,OR0959,9.64001E+14,,,Wether,00:00.0,,14018,0,OR                           959,,0.15,0.13,111,40:49.7,,47:48.8
3922,0,OR0812,9.64001E+14,,,Wether,00:00.0,,15035,0,OR                           812,,0.13,0.22,93.2,20:06.8,,26:28.6
3923,0,OR1051,9.64001E+14,,,Wether,00:00.0,,15035,0,OR                          1051,,0.13,-0.45,96.4,57:21.3,,47:53.0
3924,0,OR1045,9.64001E+14,,,Wether,00:00.0,,11023,0,OR                          1045,,0.15,0.05,105,57:26.4,,47:52.7
3925,0,17188,9.64001E+14,,,Female,00:00.0,,11023,0,17188,,0.04,-0.03,127,31:07.7,.,40:46.2
3926,0,OR0855,9.64001E+14,,,Wether,00:00.0,,13052,0,OR                           855,,0.11,0.21,86.8,08:07.6,,47:43.9
3927,0,OR0817,9.64001E+14,,,Wether,00:00.0,,13052,0,OR                           817,,0.11,0.25,104,08:26.1,,47:42.2
3928,0,17022,9.64001E+14,,,Female,00:00.0,,13052,0,17022,,0.05,-0.03,126,31:10.6,.,43:32.2
3929,0,OR1102,9.64001E+14,,,Wether,00:00.0,,15030,0,OR                          1102,,0.13,-0.05,96.4,17:13.0,,47:55.1
3930,0,17072,9.64001E+14,,,Female,00:00.0,,15030,0,17072,,0.12,0.45,86,41:55.7,,32:46.4
3931,0,OR0983,9.64001E+14,,,Wether,00:00.0,,13040,0,OR                           983,,0.15,-0.08,106,59:19.0,,47:49.8
3932,0,OR1065,9.64001E+14,,,Wether,00:00.0,,13040,0,OR                          1065,,0.13,-0.07,98.2,48:00.6,,47:53.5
3933,0,17033,9.64001E+14,,,Female,00:00.0,,12005,0,17033,,0.14,0.3,94.8,40:59.5,,32:56.6
3934,0,17016,9.64001E+14,,,Female,00:00.0,,12005,0,17016,,0.04,-0.09,105,54:17.0,2nd BRD GRP,11:39.7
3935,0,17319,9.64001E+14,,,Female,00:00.0,,14101,0,17319,,0.12,0.67,87.8,50:46.2,,32:56.8
3936,0,17173,9.64001E+14,,,Female,00:00.0,,14101,0,17173,,0.04,0.42,95.5,05:36.3,8th BRD GRP,17:05.6
3937,0,OR0847,9.64001E+14,,,Wether,00:00.0,,13048,0,OR                           847,,0.13,0.26,98,14:46.1,,47:43.6
3938,0,OR1088,9.64001E+14,,,Wether,00:00.0,,13048,0,OR                          1088,,0.13,-0.32,97,47:39.6,,47:54.5
3939,0,17103,9.64001E+14,,,Female,00:00.0,,15120,0,17103,,0.06,0.32,135,50:04.8,.,27:52.2
3940,0,17116,9.64001E+14,,,Female,00:00.0,,15120,0,17116,,0.07,0.08,120,38:44.7,13th BRD GRP,19:35.9
3941,0,17184,9.64001E+14,,,Female,00:00.0,,12052,0,17184,,0.1,0.06,119,51:59.3,12th BRD GRP,19:57.9
3942,0,12052B,9.64001E+14,,,Wether,00:00.0,,12052,0,                           12052B,,,,,,,47:00.4
3943,0,17177,9.64001E+14,,,Female,00:00.0,,12118,0,17177,,0.1,0.25,119,19:20.2,11th BRD GRP,20:16.8
3944,0,OR0839,9.64001E+14,,,Wether,00:00.0,,12118,0,OR                           839,,0.15,0.1,101,51:47.0,,47:43.2
3945,0,12118EDEAD,9.64001E+14,,,Female,00:00.0,,12118,0,                           12118EDEAD,,,,,,,18:07.9
3946,0,13012DEAD,9.64001E+14,,,Wether,00:00.0,,13012,0,                           13012DEAD,,,,,,,47:01.7
3947,0,OR1084,9.64001E+14,,,Wether,00:00.0,,12025,0,OR                          1084,,0.12,0.22,101,26:15.4,,47:54.4
3948,0,17250,9.64001E+14,,,Female,00:00.0,,12025,0,17250,,0.13,0.15,92.6,39:22.0,,45:54.6
3949,0,OR1106,9.64001E+14,,,Wether,00:00.0,,12093,0,OR                          1106,,0.12,0.38,97.8,24:09.6,,47:55.3
3950,0,17064,9.64001E+14,,,Female,00:00.0,,14026,0,17064,,0.13,0.11,90,39:07.5,,21:31.2
3951,0,17153,9.64001E+14,,,Female,00:00.0,,14026,0,17153,,0.03,-0.07,98,26:43.2,.,20:29.8
3952,0,OR1063,9.64001E+14,,,Wether,00:00.0,,15122,0,OR                          1063,,0.15,0.56,119,19:00.2,,47:53.4
3953,0,17242,9.64001E+14,,,Female,00:00.0,,12001,0,17242,,0.04,-0.02,127,51:39.3,.,12:35.2
3954,0,OR0988,9.64001E+14,,,Wether,00:00.0,,14098,0,OR                           988,,0.14,-0.03,103,09:22.3,,47:50.0
3955,0,OR1137,9.64001E+14,,,Wether,00:00.0,,14098,0,OR                          1137,,0.14,0.33,99.2,07:02.5,,47:56.8
3956,0,17052,9.64001E+14,,,Female,00:00.0,,13067,0,17052,,0.12,0.08,88.8,06:24.2,,32:58.2
3957,0,OR0990,9.64001E+14,,,Wether,00:00.0,,13067,0,OR                           990,,0.15,0,104,21:01.5,,47:50.1
3958,0,OR0985,9.64001E+14,,,Wether,00:00.0,,14029,0,OR                           985,,0.13,-0.12,89,45:39.9,,47:49.9
3959,0,OR0926,9.64001E+14,,,Wether,00:00.0,,14029,0,OR                           926,,0.14,-0.2,97.6,10:59.5,,47:47.2
3960,0,OR0906,9.64001E+14,,,Wether,00:00.0,,12040,0,OR                           906,,0.14,-0.03,111,00:45.3,,47:46.2
3961,0,OR0856,9.64001E+14,,,Wether,00:00.0,,12040,0,OR                           856,,0.14,0.18,112,00:56.7,,47:43.9
3962,0,OR0858,9.64001E+14,,,Wether,00:00.0,,13050,0,OR                           858,,0.14,0.53,103,18:24.2,,47:44.1
3963,0,17296,9.64001E+14,,,Female,00:00.0,,13050,0,17296,,0.04,-0.03,123,18:34.7,.,06:49.6
3964,0,17313,9.64001E+14,,,Female,00:00.0,,10009,0,17313,,0.06,0,139,21:08.8,.,55:34.9
3965,0,OR0859,9.64001E+14,,,Wether,00:00.0,,10009,0,OR                           859,,0.13,0.02,99.6,21:22.6,,47:44.1
3966,0,17202,9.64001E+14,,,Female,00:00.0,,12078,0,17202,,0.13,0.11,93,51:50.2,,32:57.6
3967,0,17306,9.64001E+14,,,Female,00:00.0,,12078,0,17306,,0.1,0.38,118,21:21.6,7th BRD GRP,15:49.9
3968,0,OR1038,9.64001E+14,,,Wether,00:00.0,,12078,0,OR                          1038,,0.11,0.34,73.8,06:27.0,,47:52.4
3969,0,OR0949,9.64001E+14,,,Wether,00:00.0,,13076,0,OR                           949,,0.14,0.34,96.4,48:26.6,,47:48.2
3970,0,OR0826,9.64001E+14,,,Wether,00:00.0,,13076,0,OR                           826,,0.13,0.21,102,50:48.6,,47:42.6
3971,0,OR0888,9.64001E+14,,,Wether,00:00.0,,9010,0,OR                           888,,0.15,0,111,28:20.2,,47:45.5
3972,0,17046,9.64001E+14,,,Female,00:00.0,,9010,0,17046,,0.06,0.21,172,25:09.8,.,56:03.5
3973,0,17090,9.64001E+14,,,Female,00:00.0,,12046,0,17090,,0.04,-0.02,125,36:06.3,.,23:59.6
3974,0,17204,9.64001E+14,,,Female,00:00.0,,10001,0,17204,,0.05,-0.01,132,59:48.9,.,13:55.7
3975,0,17029,9.64001E+14,,,Female,00:00.0,,10001,0,17029,,0.05,-0.14,130,33:43.8,AI 2021,09:02.4
3976,0,OR0892,9.64001E+14,,,Wether,00:00.0,,10001,0,OR                           892,,0.14,-0.05,99,25:35.5,,47:45.6
3977,0,17131,9.64001E+14,,,Female,00:00.0,,14025,0,17131,,0.06,4.14,155,20:17.4,.,37:56.4
3978,0,17112,9.64001E+14,,,Female,00:00.0,,14025,0,17112,,0.11,0.12,169,17:30.9,13th BRD GRP,43:52.5
3979,0,OR1041,9.64001E+14,,,Wether,00:00.0,,14132,0,OR                          1041,,0.14,0.11,101,14:20.2,,47:52.5
3980,0,OR0911,9.64001E+14,,,Wether,00:00.0,,14132,0,OR                           911,,0.12,0.28,91.4,13:02.7,,47:46.5
3981,0,13022ADEAD,9.64001E+14,,,Wether,00:00.0,,13022,0,                           13022ADEAD,,,,,,,47:02.1
3982,0,17092,9.64001E+14,,,Female,00:00.0,,13022,0,17092,,0.05,-0.02,145,23:42.7,.,41:38.9
3983,0,17159,9.64001E+14,,,Female,00:00.0,,12112,0,17159,,0.05,0.01,132,46:59.9,.,47:29.8
3984,0,17100,9.64001E+14,,,Female,00:00.0,,12112,0,17100,,0.03,-0.16,75.5,03:11.1,18th BRD GRP,17:45.8
3985,0,OR1073,9.64001E+14,,,Wether,00:00.0,,13051,0,OR                          1073,,0.14,0.13,102,20:31.0,,47:53.9
3986,0,OR1022,9.64001E+14,,,Wether,00:00.0,,15031,0,OR                          1022,,0.15,-0.03,112,12:19.2,,30:17.3
3987,0,17209,9.64001E+14,,,Female,00:00.0,,15036,0,17209,,0.06,0,156,03:28.6,AI 2021,47:59.4
3988,0,OR1118,9.64001E+14,,,Wether,00:00.0,,15036,0,OR                          1118,,0.11,0.32,88,56:08.2,,47:55.9
3989,0,17110,9.64001E+14,,,Female,00:00.0,,14012,0,17110,,0.05,0.38,127,01:03.0,.,36:25.0
3990,0,051,9.64001E+14,,,Male,00:00.0,,15119,0,51,,0.07,-0.33,138,44:48.1,5th BRD GRP,15:15.3
3991,0,OR0882,9.64001E+14,,,Wether,00:00.0,,12100,0,OR                           882,,0.15,0.08,109,46:31.9,,47:45.2
3992,0,OR0848,9.64001E+14,,,Wether,00:00.0,,12100,0,OR                           848,,0.12,0.03,95.8,47:39.0,,47:43.6
3993,0,17012,9.64001E+14,,,Female,00:00.0,,12097,0,17012,,0.07,0,182,02:22.6,20th BRD GRP,55:56.8
3994,0,17297,9.64001E+14,,,Female,00:00.0,,12097,0,17297,,0.05,0,129,49:05.4,.,52:01.5
3995,0,OR0922,9.64001E+14,,,Wether,00:00.0,,13049,0,OR                           922,,0.21,0.92,148,52:17.4,,47:47.0
3996,0,17150,9.64001E+14,,,Female,00:00.0,,13049,0,17150,,0.05,0.01,145,01:45.1,.,41:08.7
3997,0,OR1082,9.64001E+14,,,Wether,00:00.0,,12106,0,OR                          1082,,0.14,0.08,113,13:01.0,,47:54.3
3998,0,17058,9.64001E+14,,,Female,00:00.0,,12119,0,17058,,0.05,0,136,11:29.1,.,06:13.9
3999,0,OR1105,9.64001E+14,,,Wether,00:00.0,,12119,0,OR                          1105,,0.14,-0.12,101,05:40.5,,47:55.3
4000,0,17158,9.64001E+14,,,Female,00:00.0,,15090,0,17158,,0.14,0.15,93,49:57.6,,32:45.2
4001,0,OR1023,9.64001E+14,,,Wether,00:00.0,,15090,0,OR                          1023,,0.14,0.57,102,56:52.9,,47:51.6
4002,0,11027DEAD,9.64001E+14,,,Wether,00:00.0,,11027,0,                           11027DEAD,,,,,,,46:59.7
4003,0,17075,9.64001E+14,,,Female,00:00.0,,11027,0,17075,,0.14,0.42,88.2,05:43.8,,32:45.6
4004,0,OR1078,9.64001E+14,,,Wether,00:00.0,,15087,0,OR                          1078,,0.15,0.1,102,15:58.5,,47:54.1
4005,0,17011,9.64001E+14,,,Female,00:00.0,,15087,0,17011,,0.12,0.08,88.8,08:08.2,,32:45.8
4006,0,17141,9.64001E+14,,,Female,00:00.0,,10015,0,17141,,0.1,0.25,126,33:33.8,8th BRD GRP,16:05.1
4007,0,17065,9.64001E+14,,,Female,00:00.0,,10015,0,17065,,0.09,0.19,118,24:12.0,7th BRD GRP,15:49.9
4008,0,17276,9.64001E+14,,,Female,00:00.0,,14128,0,17276,,0.12,0.2,88.2,37:24.7,,45:56.3
4009,0,17056,9.64001E+14,,,Female,00:00.0,,14128,0,17056,,0.13,0.08,90.2,27:43.2,,45:47.6
4010,0,OR1121,9.64001E+14,,,Wether,00:00.0,,13077,0,OR                          1121,,0.16,0.1,126,26:59.4,,47:56.0
4011,0,OR1096,9.64001E+14,,,Wether,00:00.0,,14056,0,OR                          1096,,0.14,0.57,98.6,24:36.8,,47:54.9
4012,0,17217,9.64001E+14,,,Female,00:00.0,,14056,0,17217,,0.05,0.04,130,54:32.8,.,56:29.3
4013,0,17142,9.64001E+14,,,Female,00:00.0,,14030,0,17142,,0.08,0.09,121,32:00.3,1st BRD GRP,09:54.0
